Date,Time,Temperature,WHITEPWM,BLUEPWM,REDPWM,UVPWM,IRPWM
03-31-2019,01:57:29,Temperature: 01:57:29,0,0,0,0,0
03-31-2019,01:57:30,Temperature: 01:57:30,0,0,0,0,0
03-31-2019,01:57:32,Temperature: 01:57:32,36,0,0,0,0
